Time,Latitude,Longitude,Altitude,Speed
14:49:24.620,47.30033,8.742433,444.6,0.0
14:49:25.120,47.30033,8.742433,444.6,0.0
14:49:25.620,47.30033,8.742433,444.6,0.0
14:49:26.120,47.30033,8.742433,444.6,0.1
14:49:26.620,47.30033,8.742433,444.6,0.0
14:49:27.120,47.30033,8.742433,444.6,0.1
14:49:27.620,47.30033,8.742433,444.6,0.1
14:49:28.120,47.30033,8.742433,444.6,0.0
14:49:28.620,47.30033,8.742433,444.6,0.1
14:49:29.120,47.30033,8.742433,444.6,0.0
14:49:29.620,47.30033,8.742433,444.6,0.0
14:49:30.120,47.30033,8.742433,444.6,0.0
14:49:30.620,47.30033,8.742433,444.6,0.0
14:49:31.120,47.30033,8.742433,444.6,0.0
14:49:31.620,47.30033,8.742433,444.7,0.0
14:49:32.120,47.30033,8.742433,444.6,0.0
14:49:32.620,47.30033,8.742433,444.7,0.1
14:49:33.120,47.30033,8.742433,444.7,0.2
14:49:33.620,47.30033,8.742418,444.6,12.8
14:49:34.120,47.30035,8.742418,444.6,20.3
14:49:34.620,47.30037,8.742375,444.6,31.7
14:49:35.120,47.3004,8.742375,444.5,31.7
14:49:35.620,47.3004,8.7422,444.7,44.4
14:49:36.120,47.30044,8.742103,445.1,44.4
14:49:36.620,47.30048,8.742103,445.9,54.0
14:49:37.120,47.30054,8.741993,447.1,59.5
14:49:37.620,47.30054,8.741875,447.1,62.1
14:49:38.120,47.30059,8.741701,448.5,65.5
14:49:38.620,47.30064,8.741701,449.0,66.1
14:49:39.120,47.30064,8.741701,452.2,67.2
14:49:39.620,47.30064,8.741423,453.1,66.7
14:49:40.120,47.30064,8.74128,457.0,69.0
14:49:40.620,47.3008,8.74128,459.8,69.4
14:49:41.120,47.300853,8.74128,460.7,70.6
14:49:41.620,47.300853,8.740943,463.5,71.5
14:49:42.120,47.300853,8.740805,465.3,71.6
14:49:42.620,47.300993,8.740668,467.4,71.7
14:49:43.120,47.301056,8.740668,468.9,70.4
14:49:43.620,47.301136,8.74054,471.5,69.4
14:49:44.120,47.301136,8.74039,471.5,70.2
14:49:44.620,47.30122,8.740298,476.7,68.7
14:49:45.120,47.301346,8.740215,478.6,69.9
14:49:45.620,47.30144,8.740215,479.5,72.0
14:49:46.120,47.301543,8.740136,482.7,69.1
14:49:46.620,47.301543,8.740041,486.1,69.3
14:49:47.120,47.30164,8.739985,489.8,67.8
14:49:47.620,47.301776,8.739985,492.4,68.6
14:49:48.120,47.301883,8.739985,496.7,68.6
14:49:48.620,47.301883,8.73992,499.3,69.3
14:49:49.120,47.301993,8.739908,502.8,69.2
14:49:49.620,47.302103,8.739908,503.9,68.9
14:49:50.120,47.302213,8.739918,508.5,68.0
14:49:50.620,47.302213,8.739943,508.5,67.2
14:49:51.120,47.302353,8.73999,508.5,65.6
14:49:51.620,47.302446,8.73999,508.5,65.3
14:49:52.120,47.302446,8.73999,518.9,63.9
14:49:52.620,47.302446,8.740185,524.4,64.0
14:49:53.120,47.302446,8.740298,525.3,64.0
14:49:53.620,47.302676,8.740298,526.7,62.9
14:49:54.120,47.302716,8.740298,529.5,62.0
14:49:54.620,47.30274,8.740298,533.3,62.0
14:49:55.120,47.30274,8.740298,536.0,61.3
14:49:55.620,47.30274,8.740888,539.6,61.9
14:49:56.120,47.30271,8.741028,541.5,62.6
14:49:56.620,47.302673,8.741028,543.6,63.5
14:49:57.120,47.302633,8.741165,545.5,62.3
14:49:57.620,47.302633,8.741343,546.7,65.1
14:49:58.120,47.302583,8.741483,549.7,68.7
14:49:58.620,47.302523,8.741483,552.2,69.6
14:49:59.120,47.302476,8.741626,555.2,69.3
14:49:59.620,47.302476,8.741773,557.3,71.1
14:50:00.120,47.30243,8.741966,560.2,69.0
14:50:00.620,47.30238,8.741966,561.1,68.4
14:50:01.120,47.3023,8.741966,564.4,70.9
14:50:01.620,47.30223,8.742241,565.3,70.9
14:50:02.120,47.30223,8.742373,569.0,72.4
14:50:02.620,47.30216,8.74255,570.1,71.9
14:50:03.120,47.3021,8.74255,572.7,71.0
14:50:03.620,47.302043,8.742688,572.7,69.7
14:50:04.120,47.302043,8.74283,576.1,68.8
14:50:04.620,47.301976,8.742973,578.2,68.3
14:50:05.120,47.301976,8.742973,578.8,69.5
14:50:05.620,47.301976,8.743165,581.5,70.7
14:50:06.120,47.301976,8.743308,583.3,69.8
14:50:06.620,47.301836,8.74345,586.0,69.7
14:50:07.120,47.301763,8.74345,588.1,69.4
14:50:07.620,47.301703,8.743588,591.2,68.5
14:50:08.120,47.301646,8.743721,592.9,67.1
14:50:08.620,47.301646,8.743721,595.5,68.8
14:50:09.120,47.301586,8.744028,598.3,69.6
14:50:09.620,47.3015,8.744028,600.4,70.3
14:50:10.120,47.30144,8.74416,603.9,71.5
14:50:10.620,47.30144,8.744296,606.2,72.1
14:50:11.120,47.30138,8.744483,609.3,72.3
14:50:11.620,47.30132,8.744483,610.2,73.1
14:50:12.120,47.30132,8.744635,613.3,75.0
14:50:12.620,47.30132,8.744795,613.9,75.8
14:50:13.120,47.301196,8.744958,616.1,82.1
14:50:13.620,47.301126,8.744958,617.5,83.6
14:50:14.120,47.301033,8.744958,621.8,81.5
14:50:14.620,47.300933,8.745265,626.3,79.9
14:50:15.120,47.300933,8.745351,626.8,75.1
14:50:15.620,47.30078,8.745418,627.5,74.3
14:50:16.120,47.300663,8.745418,627.5,78.0
14:50:16.620,47.30054,8.74549,629.4,81.9
14:50:17.120,47.30054,8.74553,631.2,81.6
14:50:17.620,47.300416,8.74553,633.7,81.6
14:50:18.120,47.300416,8.74553,635.6,83.2
14:50:18.620,47.300416,8.745551,639.2,78.7
14:50:19.120,47.300416,8.7455,641.7,76.7
14:50:19.620,47.300003,8.74544,643.5,75.5
14:50:20.120,47.299893,8.74536,645.7,73.6
14:50:20.620,47.299763,8.74536,647.4,72.0
14:50:21.120,47.299666,8.745276,648.7,68.6
14:50:21.620,47.299666,8.745198,649.5,68.9
14:50:22.120,47.299573,8.745105,651.5,68.3
14:50:22.620,47.29947,8.745105,651.5,69.8
14:50:23.120,47.29934,8.745043,658.5,67.7
14:50:23.620,47.29934,8.744988,660.0,67.7
14:50:24.120,47.299243,8.744931,664.8,61.8
14:50:24.620,47.299153,8.744931,666.1,59.0
14:50:25.120,47.299153,8.744861,669.6,48.1
14:50:25.620,47.29901,8.744811,672.9,46.2
14:50:26.120,47.29901,8.744765,673.5,41.0
14:50:26.620,47.298933,8.744765,674.8,38.7
14:50:27.120,47.29888,8.744765,674.8,35.8
14:50:27.620,47.298833,8.744675,674.4,35.3
14:50:28.120,47.298833,8.744635,673.7,35.7
14:50:28.620,47.298783,8.744591,672.9,37.6
14:50:29.120,47.298713,8.744591,672.9,38.2
14:50:29.620,47.29866,8.744545,672.9,39.0
14:50:30.120,47.298613,8.744476,670.0,40.1
14:50:30.620,47.298613,8.744476,669.0,43.3
14:50:31.120,47.298613,8.74435,668.7,43.7
14:50:31.620,47.298613,8.74435,668.0,44.4
14:50:32.120,47.298436,8.744278,667.7,45.6
14:50:32.620,47.298436,8.744278,665.9,47.0
14:50:33.120,47.298383,8.744081,664.3,47.0
14:50:33.620,47.29834,8.744081,663.9,49.9
14:50:34.120,47.298286,8.74398,663.2,51.1
14:50:34.620,47.298286,8.743875,663.1,50.9
14:50:35.120,47.29825,8.743766,662.7,51.0
14:50:35.620,47.29823,8.743613,662.7,51.0
14:50:36.120,47.298213,8.743613,661.6,52.9
14:50:36.620,47.298206,8.743491,661.2,53.6
14:50:37.120,47.298206,8.743368,661.2,52.8
14:50:37.620,47.298213,8.743248,661.0,52.1
14:50:38.120,47.29823,8.743248,660.8,52.2
14:50:38.620,47.298253,8.743093,659.7,52.5
14:50:39.120,47.298253,8.742978,659.1,54.0
14:50:39.620,47.29829,8.742868,659.1,54.0
14:50:40.120,47.298346,8.742868,659.4,54.0
14:50:40.620,47.298396,8.742763,659.2,52.7
14:50:41.120,47.298396,8.74263,659.2,53.2
14:50:41.620,47.298446,8.742533,657.7,53.7
14:50:42.120,47.2985,8.74244,656.9,54.8
14:50:42.620,47.29858,8.74244,656.4,56.8
14:50:43.120,47.298646,8.742348,653.0,57.9
14:50:43.620,47.298646,8.742348,651.7,58.3
14:50:44.120,47.298646,8.74214,650.2,58.1
14:50:44.620,47.298646,8.74214,649.5,57.9
14:50:45.120,47.29888,8.742053,648.5,56.8
14:50:45.620,47.29888,8.741965,648.4,56.3
14:50:46.120,47.298946,8.74188,647.5,55.2
14:50:46.620,47.29901,8.74188,647.2,55.2
14:50:47.120,47.299073,8.741763,645.6,54.1
14:50:47.620,47.29915,8.741675,644.3,54.3
14:50:48.120,47.29915,8.741585,643.9,54.0
14:50:48.620,47.29921,8.741496,643.5,53.9
14:50:49.120,47.29927,8.741496,643.1,52.9
14:50:49.620,47.299333,8.741385,642.2,53.5
14:50:50.120,47.299333,8.741301,641.9,53.5
14:50:50.620,47.299413,8.741215,640.8,54.4
14:50:51.120,47.299413,8.741215,640.0,55.7
14:50:51.620,47.299543,8.741126,639.0,56.3
14:50:52.120,47.29961,8.741008,638.3,57.6
14:50:52.620,47.29961,8.74092,637.5,58.0
14:50:53.120,47.299683,8.740831,636.8,58.8
14:50:53.620,47.299776,8.740831,636.6,58.5
14:50:54.120,47.299846,8.740746,637.3,56.6
14:50:54.620,47.299846,8.74064,637.3,53.5
14:50:55.120,47.299913,8.740565,638.5,51.3
14:50:55.620,47.29998,8.740565,638.5,50.0
14:50:56.120,47.30006,8.740495,640.3,47.9
14:50:56.620,47.30006,8.740428,640.4,47.3
14:50:57.120,47.300116,8.740363,640.2,47.3
14:50:57.620,47.300116,8.740363,640.1,47.7
14:50:58.120,47.300236,8.74027,638.8,50.1
14:50:58.620,47.30032,8.740196,638.4,50.9
14:50:59.120,47.30032,8.74013,636.7,52.9
14:50:59.620,47.30039,8.74013,634.7,52.9
14:51:00.120,47.300466,8.74013,634.2,52.9
14:51:00.620,47.300546,8.740008,632.8,53.4
14:51:01.120,47.300546,8.73997,631.6,54.4
14:51:01.620,47.300656,8.739936,630.3,55.0
14:51:02.120,47.300743,8.739936,630.3,54.6
14:51:02.620,47.30083,8.739913,627.9,55.2
14:51:03.120,47.30083,8.739901,627.4,55.3
14:51:03.620,47.30092,8.739901,626.2,55.7
14:51:04.120,47.30092,8.739925,625.4,55.7
14:51:04.620,47.30112,8.739925,624.4,55.5
14:51:05.120,47.3012,8.739956,624.3,52.3
14:51:05.620,47.3012,8.739956,624.1,52.3
14:51:06.120,47.301276,8.740058,623.8,49.7
14:51:06.620,47.30135,8.740058,623.5,48.8
14:51:07.120,47.301436,8.740113,623.0,47.8
14:51:07.620,47.301436,8.740171,623.0,47.6
14:51:08.120,47.301496,8.740256,623.0,47.5
14:51:08.620,47.301553,8.740256,621.7,47.7
14:51:09.120,47.301616,8.740323,620.1,48.0
14:51:09.620,47.301616,8.74039,619.5,48.1
14:51:10.120,47.301616,8.740453,618.4,47.2
14:51:10.620,47.301616,8.740528,617.9,46.5
14:51:11.120,47.301823,8.740528,616.3,46.9
14:51:11.620,47.301886,8.740528,613.8,47.6
14:51:12.120,47.301886,8.740615,612.9,49.2
14:51:12.620,47.301986,8.740638,610.3,49.2
14:51:13.120,47.302066,8.740638,608.9,49.2
14:51:13.620,47.30215,8.740635,607.8,50.4
14:51:14.120,47.30215,8.740581,607.8,50.7
14:51:14.620,47.302223,8.740528,607.5,49.1
14:51:15.120,47.30232,8.740473,607.5,48.0
14:51:15.620,47.30238,8.740473,608.3,46.5
14:51:16.120,47.30244,8.740416,608.0,46.5
14:51:16.620,47.30244,8.740335,607.7,45.5
14:51:17.120,47.30244,8.74027,607.2,44.4
14:51:17.620,47.30255,8.74027,606.8,44.4
14:51:18.120,47.30262,8.7402,605.8,46.4
14:51:18.620,47.30262,8.740126,605.0,46.4
14:51:19.120,47.302673,8.740023,603.3,48.6
14:51:19.620,47.30273,8.740023,602.9,48.6
14:51:20.120,47.302786,8.739946,602.9,49.0
14:51:20.620,47.302786,8.739873,602.9,49.9
14:51:21.120,47.302873,8.739798,600.8,48.9
14:51:21.620,47.302933,8.739798,600.6,48.9
14:51:22.120,47.30299,8.739698,600.1,48.2
14:51:22.620,47.30299,8.739698,599.2,47.3
14:51:23.120,47.30299,8.739698,598.9,47.0
14:51:23.620,47.30299,8.739473,598.2,48.7
14:51:24.120,47.303173,8.739473,596.4,48.3
14:51:24.620,47.303173,8.739403,594.8,47.9
14:51:25.120,47.30323,8.739305,592.8,47.9
14:51:25.620,47.30323,8.739305,592.3,47.9
14:51:26.120,47.30323,8.739305,591.5,47.9
14:51:26.620,47.303366,8.739305,590.6,49.0
14:51:27.120,47.303366,8.739058,590.6,50.5
14:51:27.620,47.303466,8.738928,589.7,51.9
14:51:28.120,47.303506,8.738928,589.7,53.2
14:51:28.620,47.30356,8.738818,588.1,55.0
14:51:29.120,47.303596,8.738703,587.3,57.0
14:51:29.620,47.303596,8.738581,587.1,57.0
14:51:30.120,47.303596,8.738413,586.6,58.7
14:51:30.620,47.303666,8.738413,586.5,58.7
14:51:31.120,47.303693,8.738286,586.6,57.8
14:51:31.620,47.303693,8.738286,586.7,57.8
14:51:32.120,47.303736,8.73803,587.6,55.5
14:51:32.620,47.30376,8.73803,588.0,55.5
14:51:33.120,47.303783,8.737865,589.0,53.4
14:51:33.620,47.303803,8.737745,589.0,52.5
14:51:34.120,47.303803,8.737631,590.2,50.5
14:51:34.620,47.303836,8.737521,590.4,49.9
14:51:35.120,47.303836,8.737521,590.6,48.3
14:51:35.620,47.303836,8.737376,590.7,47.4
14:51:36.120,47.303836,8.737271,590.7,46.8
14:51:36.620,47.303836,8.737166,590.7,46.3
14:51:37.120,47.303913,8.737166,590.5,46.3
14:51:37.620,47.303926,8.737061,590.3,46.5
14:51:38.120,47.303926,8.736956,590.1,47.3
14:51:38.620,47.303943,8.736956,589.1,47.9
14:51:39.120,47.303956,8.736956,588.5,48.0
14:51:39.620,47.303976,8.736956,587.5,46.7
14:51:40.120,47.303986,8.7366,587.5,47.0
14:51:40.620,47.303986,8.736495,586.2,46.5
14:51:41.120,47.304003,8.736355,586.2,46.1
14:51:41.620,47.304026,8.736355,583.4,45.6
14:51:42.120,47.304056,8.736255,582.1,45.1
14:51:42.620,47.304056,8.736156,581.6,45.1
14:51:43.120,47.304056,8.736065,579.4,43.5
14:51:43.620,47.304113,8.736065,579.4,43.5
14:51:44.120,47.304153,8.735951,577.7,41.0
14:51:44.620,47.304153,8.735951,576.9,41.0
14:51:45.120,47.30419,8.735808,575.5,40.0
14:51:45.620,47.304253,8.735756,574.7,40.0
14:51:46.120,47.30431,8.735756,573.7,38.0
14:51:46.620,47.30437,8.735756,573.2,37.4
14:51:47.120,47.30437,8.735725,572.6,38.8
14:51:47.620,47.30443,8.735756,571.4,40.7
14:51:48.120,47.30443,8.735756,570.6,44.0
14:51:48.620,47.30443,8.735813,569.5,46.5
14:51:49.120,47.30443,8.735813,568.7,48.3
14:51:49.620,47.30443,8.736016,568.7,49.5
14:51:50.120,47.30465,8.736016,569.0,48.3
14:51:50.620,47.304686,8.736016,569.8,46.1
14:51:51.120,47.304716,8.73622,570.6,45.4
14:51:51.620,47.304716,8.736351,570.8,45.0
14:51:52.120,47.304733,8.736351,569.8,45.0
14:51:52.620,47.304753,8.736351,569.2,45.5
14:51:53.120,47.30478,8.73655,567.2,48.0
14:51:53.620,47.30478,8.736656,567.2,48.4
14:51:54.120,47.304806,8.736763,566.7,49.4
14:51:54.620,47.30483,8.736913,566.7,49.5
14:51:55.120,47.304843,8.736913,566.7,50.4
14:51:55.620,47.304843,8.73703,566.9,50.4
14:51:56.120,47.304843,8.737145,566.7,49.5
14:51:56.620,47.304846,8.737258,565.4,49.5
14:51:57.120,47.304833,8.737258,565.1,51.0
14:51:57.620,47.304813,8.737258,564.8,53.0
14:51:58.120,47.304813,8.737535,564.2,53.5
14:51:58.620,47.30479,8.737658,563.9,55.3
14:51:59.120,47.304763,8.737658,563.9,55.1
14:51:59.620,47.304763,8.737783,563.0,55.4
14:52:00.120,47.304763,8.737951,563.0,55.2
14:52:00.620,47.304726,8.738076,561.9,54.7
14:52:01.120,47.304726,8.738076,561.7,55.0
14:52:01.620,47.304726,8.738203,562.3,53.8
14:52:02.120,47.304726,8.738203,562.9,51.0
14:52:02.620,47.304726,8.738463,565.3,47.1
14:52:03.120,47.30466,8.738463,567.1,43.4
14:52:03.620,47.304643,8.738463,567.9,42.6
14:52:04.120,47.304606,8.738655,568.3,42.6
14:52:04.620,47.304606,8.738655,568.3,42.6
14:52:05.120,47.304573,8.73884,567.5,45.3
14:52:05.620,47.304533,8.73884,567.2,47.1
14:52:06.120,47.304476,8.73896,567.2,52.9
14:52:06.620,47.30439,8.73904,567.2,53.8
14:52:07.120,47.30439,8.739105,568.2,52.5
14:52:07.620,47.30439,8.739148,569.6,51.3
14:52:08.120,47.304243,8.739148,569.9,49.8
14:52:08.620,47.304243,8.73917,570.3,49.8
14:52:09.120,47.304243,8.73917,570.2,50.4
14:52:09.620,47.30406,8.739125,570.1,52.2
14:52:10.120,47.303986,8.739125,570.5,51.7
14:52:10.620,47.303923,8.739065,571.0,50.3
14:52:11.120,47.303923,8.738956,571.3,49.4
14:52:11.620,47.303873,8.738856,571.6,47.1
14:52:12.120,47.303853,8.738756,573.3,47.1
14:52:12.620,47.30386,8.738756,573.7,41.8
14:52:13.120,47.303886,8.738661,573.8,41.7
14:52:13.620,47.303886,8.738551,573.3,43.0
14:52:14.120,47.303886,8.738495,572.7,45.3
14:52:14.620,47.303886,8.738495,572.4,46.5
14:52:15.120,47.304093,8.738495,573.4,43.6
14:52:15.620,47.304093,8.73847,574.6,43.6
14:52:16.120,47.304163,8.738503,575.3,42.6
14:52:16.620,47.304223,8.738503,575.2,42.6
14:52:17.120,47.304276,8.738551,575.0,42.8
14:52:17.620,47.304326,8.738628,574.9,43.0
14:52:18.120,47.304326,8.738725,574.8,44.1
14:52:18.620,47.304333,8.738828,575.0,45.0
14:52:19.120,47.304333,8.738828,575.4,46.6
14:52:19.620,47.30429,8.738966,575.4,47.7
14:52:20.120,47.30429,8.739065,574.0,49.4
14:52:20.620,47.304226,8.739155,572.7,54.3
14:52:21.120,47.304226,8.739155,572.4,59.4
14:52:21.620,47.30407,8.73922,573.5,59.4
14:52:22.120,47.30407,8.73922,574.8,53.7
14:52:22.620,47.303986,8.739215,576.6,49.7
14:52:23.120,47.303896,8.739215,577.6,47.1
14:52:23.620,47.30385,8.739148,578.0,45.7
14:52:24.120,47.303816,8.739063,578.0,45.2
14:52:24.620,47.303816,8.738933,578.0,45.3
14:52:25.120,47.3038,8.738826,577.2,47.1
14:52:25.620,47.303803,8.738826,577.2,47.7
14:52:26.120,47.303836,8.738716,577.0,47.9
14:52:26.620,47.303836,8.738615,576.9,48.0
14:52:27.120,47.303836,8.738505,577.2,46.8
14:52:27.620,47.303836,8.738505,577.2,43.4
14:52:28.120,47.303836,8.738505,578.6,41.5
14:52:28.620,47.303836,8.738426,579.9,41.5
14:52:29.120,47.30408,8.738421,581.0,36.8
14:52:29.620,47.304136,8.738431,582.6,36.8
14:52:30.120,47.304196,8.738431,582.8,35.2
14:52:30.620,47.304246,8.738441,583.2,35.4
14:52:31.120,47.304246,8.738453,583.1,36.3
14:52:31.620,47.30432,8.738466,582.9,37.4
14:52:32.120,47.304376,8.738466,582.4,38.8
14:52:32.620,47.304376,8.738491,582.4,39.7
14:52:33.120,47.304376,8.738551,584.0,38.2
14:52:33.620,47.304483,8.738618,585.0,39.3
14:52:34.120,47.304483,8.738618,584.9,40.2
14:52:34.620,47.304483,8.738691,585.0,40.2
14:52:35.120,47.304483,8.738691,585.5,42.4
14:52:35.620,47.304596,8.7389,587.1,42.4
14:52:36.120,47.304613,8.738991,587.7,40.6
14:52:36.620,47.304626,8.738991,587.7,41.4
14:52:37.120,47.304623,8.73909,588.0,42.1
14:52:37.620,47.304623,8.739193,588.0,45.2
14:52:38.120,47.304603,8.739328,587.9,45.5
14:52:38.620,47.30457,8.739328,587.9,48.7
14:52:39.120,47.30457,8.73942,587.9,50.0
14:52:39.620,47.30457,8.739495,588.4,49.3
14:52:40.120,47.30457,8.739555,588.2,51.6
14:52:40.620,47.30457,8.739555,589.0,52.7
14:52:41.120,47.30428,8.739555,589.0,50.6
14:52:41.620,47.304203,8.739545,589.3,50.8
14:52:42.120,47.304203,8.73948,589.4,49.7
14:52:42.620,47.304126,8.739386,589.9,47.5
14:52:43.120,47.3041,8.739386,590.3,47.5
14:52:43.620,47.304096,8.739245,590.4,45.9
14:52:44.120,47.304096,8.73914,590.0,46.2
14:52:44.620,47.304116,8.739051,589.9,46.9
14:52:45.120,47.30419,8.739051,589.9,45.6
14:52:45.620,47.304263,8.739001,589.9,45.3
14:52:46.120,47.304263,8.739001,590.3,43.6
14:52:46.620,47.30433,8.739001,590.9,41.2
14:52:47.120,47.30433,8.739001,590.9,40.9
14:52:47.620,47.30433,8.739151,591.3,40.9
14:52:48.120,47.304393,8.739151,591.5,42.2
14:52:48.620,47.304393,8.739343,591.8,43.4
14:52:49.120,47.304353,8.739448,591.5,45.2
14:52:49.620,47.3043,8.739448,591.5,47.2
14:52:50.120,47.304203,8.73949,591.9,48.0
14:52:50.620,47.304203,8.739495,591.9,46.9
14:52:51.120,47.30413,8.739466,592.9,44.7
14:52:51.620,47.30407,8.73939,593.8,43.8
14:52:52.120,47.304016,8.73939,593.4,42.5
14:52:52.620,47.303983,8.73931,592.7,43.0
14:52:53.120,47.303983,8.739211,592.6,44.3
14:52:53.620,47.30397,8.739111,592.2,42.7
14:52:54.120,47.303986,8.739111,591.3,42.0
14:52:54.620,47.304036,8.738998,588.5,42.0
14:52:55.120,47.304036,8.73895,586.8,47.7
14:52:55.620,47.30411,8.73895,585.4,47.7
14:52:56.120,47.30411,8.738943,585.3,52.1
14:52:56.620,47.304293,8.73898,585.2,51.4
14:52:57.120,47.304363,8.73906,585.2,52.6
14:52:57.620,47.304363,8.739146,585.2,54.0
14:52:58.120,47.304363,8.73925,586.0,54.5
14:52:58.620,47.304476,8.73925,586.3,53.8
14:52:59.120,47.304503,8.73925,587.0,53.8
14:52:59.620,47.304503,8.739485,589.2,51.1
14:53:00.120,47.304503,8.739638,590.7,50.4
14:53:00.620,47.304496,8.739638,591.8,50.4
14:53:01.120,47.304436,8.739638,593.2,43.2
14:53:01.620,47.304436,8.7398,593.2,42.4
14:53:02.120,47.304376,8.73984,593.0,42.8
14:53:02.620,47.304306,8.73984,593.0,44.6
14:53:03.120,47.304236,8.739833,593.0,45.2
14:53:03.620,47.304236,8.739786,593.0,45.6
14:53:04.120,47.30416,8.739716,592.6,47.3
14:53:04.620,47.30411,8.739716,592.6,47.9
14:53:05.120,47.30409,8.739716,592.6,46.4
14:53:05.620,47.304076,8.739483,593.6,44.8
14:53:06.120,47.304076,8.739383,593.5,44.7
14:53:06.620,47.304086,8.739285,592.8,44.7
14:53:07.120,47.304116,8.739285,592.2,45.4
14:53:07.620,47.304166,8.739191,592.1,46.2
14:53:08.120,47.304166,8.739091,592.3,46.4
14:53:08.620,47.304226,8.739038,593.1,45.2
14:53:09.120,47.304293,8.739011,594.5,45.2
14:53:09.620,47.30439,8.739011,594.5,43.7
14:53:10.120,47.30445,8.739011,597.3,41.1
14:53:10.620,47.30445,8.739056,597.3,42.400000000000006
14:53:11.120,47.30445,8.739113,598.1,39.4
14:53:11.620,47.304553,8.739113,598.1,38.6
14:53:12.120,47.304586,8.739188,598.4,38.7
14:53:12.620,47.304586,8.739276,598.1,39.6
14:53:13.120,47.304586,8.739375,598.3,42.5
14:53:13.620,47.304553,8.739375,598.7,42.5
14:53:14.120,47.30451,8.739375,599.1,43.2
14:53:14.620,47.30451,8.739561,598.8,43.2
14:53:15.120,47.30451,8.739616,598.1,47.1
14:53:15.620,47.304356,8.739643,598.1,51.6
14:53:16.120,47.30428,8.739643,598.1,51.6
14:53:16.620,47.30428,8.739631,598.1,52.7
14:53:17.120,47.30428,8.739588,597.1,53.4
14:53:17.620,47.3041,8.739516,596.4,55.3
14:53:18.120,47.30404,8.739416,596.9,55.2
14:53:18.620,47.304003,8.739416,598.4,51.4
14:53:19.120,47.304003,8.73927,599.1,49.3
14:53:19.620,47.303986,8.73916,599.2,47.6
14:53:20.120,47.303983,8.73905,598.6,47.5
14:53:20.620,47.304013,8.73905,598.2,47.3
14:53:21.120,47.304056,8.738946,597.8,47.5
14:53:21.620,47.304056,8.738855,598.2,45.4
14:53:22.120,47.304123,8.738855,598.6,45.4
14:53:22.620,47.30419,8.738841,599.5,40.5
14:53:23.120,47.304273,8.738876,600.7,44.4
14:53:23.620,47.304273,8.73893,600.7,45.4
14:53:24.120,47.304273,8.73893,600.5,46.1
14:53:24.620,47.304366,8.739038,600.9,46.7
14:53:25.120,47.304393,8.739038,602.4,46.0
14:53:25.620,47.304393,8.739038,602.4,45.9
14:53:26.120,47.304393,8.739341,602.6,46.3
14:53:26.620,47.304423,8.739341,603.1,46.3
14:53:27.120,47.30442,8.739341,603.0,46.3
14:53:27.620,47.304403,8.739593,602.6,47.3
14:53:28.120,47.304403,8.7397,602.6,48.8
14:53:28.620,47.304356,8.739793,603.7,47.0
14:53:29.120,47.304356,8.739793,604.3,44.5
14:53:29.620,47.304263,8.73987,604.4,43.8
14:53:30.120,47.304263,8.739945,604.4,45.0
14:53:30.620,47.3042,8.73997,604.8,45.9
14:53:31.120,47.304106,8.73997,604.8,44.5
14:53:31.620,47.304106,8.739961,605.3,42.3
14:53:32.120,47.303983,8.739925,604.2,42.3
14:53:32.620,47.303983,8.739825,603.3,47.9
14:53:33.120,47.303933,8.73972,603.2,48.4
14:53:33.620,47.303913,8.73972,603.7,48.8
14:53:34.120,47.30391,8.73961,604.3,46.4
14:53:34.620,47.30391,8.739505,604.3,45.0
14:53:35.120,47.30392,8.739368,603.1,46.5
14:53:35.620,47.303943,8.739368,602.7,47.1
14:53:36.120,47.303986,8.739368,602.2,45.3
14:53:36.620,47.303986,8.739203,602.2,44.2
14:53:37.120,47.303986,8.739173,602.2,41.3
14:53:37.620,47.304136,8.739173,604.5,40.8
14:53:38.120,47.304196,8.739173,605.8,39.0
14:53:38.620,47.304196,8.73925,606.6,39.1
14:53:39.120,47.304196,8.73931,606.5,40.4
14:53:39.620,47.304196,8.73931,605.5,40.4
14:53:40.120,47.304196,8.73931,605.3,47.4
14:53:40.620,47.304313,8.739508,606.2,47.9
14:53:41.120,47.304313,8.739646,606.9,47.9
14:53:41.620,47.30429,8.739646,606.9,47.9
14:53:42.120,47.30429,8.739646,606.9,45.8
14:53:42.620,47.304173,8.739825,606.9,45.8
14:53:43.120,47.304173,8.739881,606.5,47.7
14:53:43.620,47.30411,8.73992,606.9,48.1
14:53:44.120,47.30411,8.739921,607.0,48.0
14:53:44.620,47.30411,8.739921,607.8,47.2
14:53:45.120,47.303866,8.739921,608.5,44.4
14:53:45.620,47.303866,8.739853,608.5,43.6
14:53:46.120,47.30381,8.739768,608.1,44.9
14:53:46.620,47.30376,8.739768,608.2,44.9
14:53:47.120,47.30372,8.739681,609.3,43.2
14:53:47.620,47.30372,8.739588,609.7,42.2
14:53:48.120,47.303706,8.739498,610.6,39.7
14:53:48.620,47.30372,8.739386,610.6,38.2
14:53:49.120,47.303743,8.739386,610.4,38.2
14:53:49.620,47.303786,8.739316,610.4,37.8
14:53:50.120,47.303786,8.73927,609.3,39.2
14:53:50.620,47.30386,8.73927,608.6,39.9
14:53:51.120,47.303923,8.73927,608.7,39.9
14:53:51.620,47.303923,8.739265,608.8,42.1
14:53:52.120,47.303923,8.739311,608.9,42.7
14:53:52.620,47.303923,8.739311,609.5,41.8
